config_id,problem,representation,local_search,surrogate,run_id,summary_present,checkpoint_present,stop_reason,return_code,completed_iterations,elapsed_seconds,generation_rate_per_hour,event_rows,population_size,candidate_slots,candidate_events,exact_events,exact_calls,exact_calls_per_hour,rejected_events,invalid_events,invalid_samples,nontrivial_rejected_samples,training_archive_pruned,repaired_samples,duplicate_samples,duplicates_per_generation,duplicate_slot_fraction,repairs_per_generation,malformed_event_rows,model_train_calls,model_epochs_per_call,total_model_epochs,model_event_errors,model_event_skips,model_samples_requested,model_samples_valid,model_samples_valid_fraction,initial_best_score,best_score,score_gain,improvement_count,best_generation,best_model_epoch,time_to_best_seconds,plateau_generations,plateau_fraction,plateau_seconds,source_of_best,fallback_floor_used,best_certificate_path,best_rendering_path,summary_event_score_difference,source_event_counts_json,improvement_source_counts_json,certificate_schema,certificate_solver_status,certificate_score,certificate_hash,n_items,objective_integer,objective_fractional,saved,destroyed,source_cohort,source_run_group
misr/triangle_free_rect/program_coeff_pivot/graph_conflict_proxy,misr,triangle_free_rect,program_coeff_pivot,graph_conflict_proxy,misr/triangle_free_rect/program_coeff_pivot/graph_conflict_proxy/budget86400/git20750a588a5b,True,True,budget_exhausted,0,16052,86417.72637171857,668.6961393942862,21560,32,513664,19266,19266,19266,802.5853365045052,0,0,0,0,0,3979,188043,11.714615001245951,0.366081718788936,0.2478818838773984,0,2293,3,6879,0,0,36688,3778,0.1029764500654164,1.0,1.3333333333333333,0.3333333333333332,3,120,51,168.9059308860451,15932,0.992524296037877,86248.82044083253,local_mutation,False,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/program_coeff_pivot/graph_conflict_proxy/certificates/best_iter000120_be6219966e47.json,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/program_coeff_pivot/graph_conflict_proxy/renderings/best_iter000120_be6219966e47.svg,0.0,"{""initial_or_local"": 6, ""local_mutation"": 19140, ""model_sample"": 120}","{""initial_or_local"": 1, ""local_mutation"": 2}",misr_certificate_v1,optimal,1.3333333333333333,be6219966e477dac5e9b0c977f0a727c9f0cad2ea1e8fce795e97b252d4544a3,8,3.0,4.0,,,retained_24h_20260709,old_81_matrix
misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure,misr,quadratic_program_rectangles,symmetry_crossover_hillclimb,triangle_free_exact_gap_pressure,misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,5250,86403.26032134145,218.7417457363207,4711,16,84000,4186,4186,4186,174.41008526709305,0,0,0,0,0,1259,35818,6.82247619047619,0.4264047619047619,0.2398095238095238,0,524,3,1572,0,0,8384,1208,0.1440839694656488,1.0833333333333333,1.3,0.2166666666666667,3,220,63,3268.8903291001916,5030,0.958095238095238,83134.36999224126,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/certificates/best_iter000220_cbbba0718034.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/renderings/best_iter000220_cbbba0718034.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 4182}","{""initial_or_local"": 1, ""local_mutation"": 2}",misr_certificate_v1,optimal,1.3,cbbba07180348f97fbeb1ba73dda260cccc31d528e235b0337be48fab4d86856,12,5.0,6.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure,misr,fixed_symmetry_rectangles,program_coeff_pivot,exact_lp_gap_pressure,misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,26368,86406.41894518584,1098.5850491063404,23694,16,421888,21057,21057,21057,877.3098217169374,0,0,0,0,0,4670,221318,8.393431432038835,0.5245894645024272,0.1771086165048543,0,2636,3,7908,0,0,42176,4721,0.1119356980273141,1.0,1.25,0.25,4,1885,564,1497.0418600216508,24483,0.9285118325242718,84909.37708516419,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure/certificates/best_iter001885_b14220c5a1db.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure/renderings/best_iter001885_b14220c5a1db.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 21053}","{""initial_or_local"": 1, ""local_mutation"": 3}",misr_certificate_v1,optimal,1.25,b14220c5a1dbfdab27ce4745fc817caefa9fa38cc6ce0ce81c967f5dd21e0914,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy,misr,fixed_symmetry_rectangles,program_coeff_pivot,graph_conflict_proxy,misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,27588,86405.88215389848,1149.421746810081,24799,16,441408,22040,22040,22040,918.2708170108086,0,0,0,0,0,4690,230131,8.341706539074961,0.5213566586921851,0.1700014499057561,0,2758,3,8274,0,0,44128,4690,0.1062817258883248,1.0,1.25,0.25,2,9795,2937,14476.168060570955,17793,0.644954327968682,71929.71409332752,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy/certificates/best_iter009795_6abca6be970e.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy/renderings/best_iter009795_6abca6be970e.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 22036}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.25,6abca6be970e08491e0ecc071979a7a3403ce04050912d70209b702bd1e9c912,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/program_coeff_pivot/triangle_free_exact_gap_pressure,misr,fixed_symmetry_rectangles,program_coeff_pivot,triangle_free_exact_gap_pressure,misr/fixed_symmetry_rectangles/program_coeff_pivot/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,27774,86408.3038604632,1157.1387879741678,24954,16,444384,22176,22176,22176,923.911203359802,0,0,0,0,0,4823,231904,8.349679556419673,0.5218549722762296,0.1736516166198603,0,2777,3,8331,0,0,44432,4829,0.1086829312207418,1.0,1.25,0.25,2,15905,4770,32049.69865717739,11869,0.4273421185281198,54358.60520328581,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/program_coeff_pivot/triangle_free_exact_gap_pressure/certificates/best_iter015905_7c85b367219b.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/program_coeff_pivot/triangle_free_exact_gap_pressure/renderings/best_iter015905_7c85b367219b.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 22172}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.25,7c85b367219ba423433cd320077438924001057fe16054ace53478ac69ffd59a,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/sequence_pair_pivot/triangle_free_exact_gap_pressure,misr,fixed_symmetry_rectangles,sequence_pair_pivot,triangle_free_exact_gap_pressure,misr/fixed_symmetry_rectangles/sequence_pair_pivot/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,27951,86416.43542379886,1164.4035015622565,25117,16,447216,22321,22321,22321,929.864783312623,0,0,0,0,0,4847,233422,8.351114450288003,0.5219446531430002,0.1734106114271403,0,2795,3,8385,0,0,44720,4871,0.108922182468694,1.25,1.25,0.0,1,0,0,1.827513538300991,27951,1.0,86414.60791026056,initial_or_local,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/sequence_pair_pivot/triangle_free_exact_gap_pressure/certificates/best_iter000000_290e82df8fde.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/sequence_pair_pivot/triangle_free_exact_gap_pressure/renderings/best_iter000000_290e82df8fde.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 22317}","{""initial_or_local"": 1}",misr_certificate_v1,optimal,1.25,290e82df8fde0d11becfa4c3572164e32607bf9abca61854b0113a999f36107e,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy,misr,fixed_symmetry_rectangles,symmetry_crossover_hillclimb,graph_conflict_proxy,misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,21071,86412.87928579748,877.8274792709906,18968,16,337136,16860,16860,16860,702.3952968776471,0,0,0,0,0,10041,88083,4.180295192444592,0.261268449527787,0.4765317260690048,0,2107,3,6321,0,0,33712,10041,0.2978464641670622,1.0,1.25,0.25,4,20,3,17.772857047617435,21051,0.999050828152437,86395.10642874986,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/certificates/best_iter000020_ae03e9dafb39.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/renderings/best_iter000020_ae03e9dafb39.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 16856}","{""initial_or_local"": 1, ""local_mutation"": 3}",misr_certificate_v1,optimal,1.25,ae03e9dafb392f8523dbe1a3bfa03bec88b7394592162b7c6f2de49743ac7c86,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure,misr,fixed_symmetry_rectangles,symmetry_crossover_hillclimb,triangle_free_exact_gap_pressure,misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,20921,86412.54692427069,871.5817630743402,18833,16,334736,16740,16740,16740,697.3987244330795,0,0,0,0,0,5138,86136,4.117202810573108,0.2573251756608192,0.2455905549447923,0,2092,3,6276,0,0,33472,5138,0.1535014340344168,1.0,1.25,0.25,3,15,3,16.436658427119255,20906,0.999283017064194,86396.11026584357,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/certificates/best_iter000015_4db227668d67.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/renderings/best_iter000015_4db227668d67.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 16736}","{""initial_or_local"": 1, ""local_mutation"": 2}",misr_certificate_v1,optimal,1.25,4db227668d67bf305531c3ec67546d0bcaa0253525e899e1b25e95c07e023614,12,2.0,2.5,,,replacement_24h_20260711,delta_45_matrix
misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/exact_lp_gap_pressure,misr,quadratic_program_rectangles,symmetry_crossover_hillclimb,exact_lp_gap_pressure,misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/exact_lp_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,5629,86408.93333029002,234.51741873194104,5057,16,90064,4494,4494,4494,187.23064128288203,0,0,0,0,0,1360,36635,6.508260792325458,0.4067662995203411,0.241605969088648,0,562,3,1686,0,0,8992,1313,0.1460186832740213,1.0833333333333333,1.2,0.1166666666666667,2,5,0,80.4293575361371,5624,0.9991117427607036,86328.50397275388,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/exact_lp_gap_pressure/certificates/best_iter000005_2194283201c2.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/exact_lp_gap_pressure/renderings/best_iter000005_2194283201c2.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 4490}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.2,2194283201c2b49f59e0d7788f13ad5cf140efd95694453740ca0d93a0d75849,12,5.0,6.0,,,replacement_24h_20260711,delta_45_matrix
misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy,misr,quadratic_program_rectangles,symmetry_crossover_hillclimb,graph_conflict_proxy,misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,5157,86408.51122582704,214.85383484365556,4630,16,82512,4114,4114,4114,171.39978214985436,0,0,0,0,0,1240,35666,6.916036455303471,0.4322522784564669,0.2404498739577273,0,515,3,1545,0,0,8240,1200,0.145631067961165,1.0,1.2,0.1999999999999999,2,5,0,79.70645011216402,5152,0.999030444056622,86328.80477571487,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/certificates/best_iter000005_0b655b23a1c5.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/quadratic_program_rectangles/symmetry_crossover_hillclimb/graph_conflict_proxy/renderings/best_iter000005_0b655b23a1c5.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 4110}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.2,0b655b23a1c5a3601ae4008325ce5b0780bb2992da39f955f31c869aba297d03,12,5.0,6.0,,,replacement_24h_20260711,delta_45_matrix
misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure,misr,triangle_free_rect,symmetry_crossover_hillclimb,exact_lp_gap_pressure,misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,14921,86411.80596501299,621.6233927774724,13429,16,238736,11936,11936,11936,497.2653854427928,0,0,0,0,0,2368,80100,5.36827290396086,0.3355170564975537,0.1587024998324509,0,1492,3,4476,0,0,23872,2350,0.0984416890080429,1.0,1.2,0.1999999999999999,2,5,0,17.794662972912192,14916,0.999664901816232,86394.01130204007,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure/certificates/best_iter000005_19ffb4dba9d7.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure/renderings/best_iter000005_19ffb4dba9d7.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 11932}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.2,19ffb4dba9d787fcceb06e0aad1db452884cec085c454e4acb9f66f99c230929,12,5.0,6.0,,,replacement_24h_20260711,delta_45_matrix
misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy,misr,triangle_free_rect,symmetry_crossover_hillclimb,graph_conflict_proxy,misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,15081,86413.0806620717,628.2798805925407,13565,16,241296,12056,12056,12056,502.25729331103184,0,0,0,0,0,2337,98242,6.514289503348584,0.4071430939592865,0.1549631987268748,0,1508,3,4524,0,0,24128,2304,0.0954907161803713,1.0,1.2,0.1999999999999999,2,5,0,17.58396589010954,15076,0.9996684569988727,86395.4966961816,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy/certificates/best_iter000005_d6c84703047c.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy/renderings/best_iter000005_d6c84703047c.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 12052}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.2,d6c84703047c8705a1698233c6b49ff636ca8824ee9cf43b4b617d04ab5dc0b3,12,5.0,6.0,,,replacement_24h_20260711,delta_45_matrix
misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure,misr,triangle_free_rect,symmetry_crossover_hillclimb,triangle_free_exact_gap_pressure,misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,15537,86408.202528961,647.3135462024355,13977,16,248592,12423,12423,12423,517.5758630670565,0,0,0,0,0,2342,100823,6.489219283001867,0.4055762051876166,0.1507369505052455,0,1553,3,4659,0,0,24848,2301,0.0926030264005151,1.0,1.2,0.1999999999999999,2,5,0,18.68355279415846,15532,0.9996781875522944,86389.51897616684,local_mutation,False,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/certificates/best_iter000005_54b2b345bb72.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/renderings/best_iter000005_54b2b345bb72.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 12419}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.2,54b2b345bb72503463061b5455b36b65bf9efeba3f7cf0618e4ef5cda86feafb,12,5.0,6.0,,,replacement_24h_20260711,delta_45_matrix
misr/triangle_free_rect/sequence_pair_pivot/graph_conflict_proxy,misr,triangle_free_rect,sequence_pair_pivot,graph_conflict_proxy,misr/triangle_free_rect/sequence_pair_pivot/graph_conflict_proxy/budget86400/git20750a588a5b,True,True,budget_exhausted,0,15330,86409.27765809605,638.6814181964082,20586,32,490560,18396,18396,18396,766.41770183569,0,0,0,0,0,3843,180428,11.769602087410307,0.3678000652315721,0.2506849315068493,0,2189,3,6567,0,0,35024,3690,0.1053563270899954,1.0,1.125,0.125,2,160,66,228.5304820910096,15170,0.989562948467058,86180.74717600504,local_mutation,False,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/graph_conflict_proxy/certificates/best_iter000160_136daf798f8a.json,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/graph_conflict_proxy/renderings/best_iter000160_136daf798f8a.svg,0.0,"{""initial_or_local"": 6, ""local_mutation"": 18316, ""model_sample"": 74}","{""initial_or_local"": 1, ""local_mutation"": 1}",misr_certificate_v1,optimal,1.125,136daf798f8a7f59c9d2c0351a5b8bd292d414de8c0e9d60de182908980dde73,9,4.0,4.5,,,retained_24h_20260709,old_81_matrix
misr/fixed_symmetry_rectangles/sequence_pair_pivot/graph_conflict_proxy,misr,fixed_symmetry_rectangles,sequence_pair_pivot,graph_conflict_proxy,misr/fixed_symmetry_rectangles/sequence_pair_pivot/graph_conflict_proxy/budget86400/git6f80dfec1a16,True,True,budget_exhausted,0,27781,86413.1036400199,1157.3661376245527,24981,16,444496,22202,22202,22202,924.9430541571692,0,0,0,0,0,4777,232592,8.372340808466218,0.5232713005291386,0.1719520535617868,0,2778,3,8334,0,0,44448,4782,0.1075863930885529,1.0,1.0,0.0,1,0,0,1.6950513198971748,27781,1.0,86411.4085887,initial_or_local,False,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/sequence_pair_pivot/graph_conflict_proxy/certificates/best_iter000000_e22d2f0ca172.json,/home/sg9396/patternboost/multi-level-b556351a68c8-sparse/runs/replacement_delta_v2_45x24h_20260711_012454/results/main/misr/fixed_symmetry_rectangles/sequence_pair_pivot/graph_conflict_proxy/renderings/best_iter000000_e22d2f0ca172.svg,0.0,"{""initial_or_local"": 4, ""local_mutation"": 22198}","{""initial_or_local"": 1}",misr_certificate_v1,optimal,1.0,e22d2f0ca1726e252fc9c274ab6b10e9945631eaaf30ea258ef97670665b5574,12,2.0,2.0,,,replacement_24h_20260711,delta_45_matrix
unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,symmetry_crossover_hillclimb,exact_stab_gap_pressure,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/budget86400/git87326f25dbec,True,True,budget_exhausted,0,10331,86417.50105824787,430.3711579779632,25838,32,330592,24804,24804,24804,1033.2906981401024,0,0,0,0,0,56163,126943,12.28758106669248,0.3839869083341399,5.436356596650857,0,1033,3,3099,0,0,16528,6282,0.380082284607938,1.105263157894737,1.538461538461539,0.433198380566802,14,190,54,1340.4237353419885,10141,0.9816087503629852,85077.07732290588,local_mutation,False,/private/tmp/patternboost_hybrid81/new3/unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/certificates/best_iter000190_9c9815504d50.json,/home/sg9396/patternboost/multi-level-87326f25dbec/runs/unit_square_resolution_islands_3x24h_20260711_073301/main_results/followup/unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/renderings/best_iter000190_9c9815504d50.svg,2.220446049250313e-16,"{""initial_or_local"": 12, ""local_mutation"": 16528, ""random_immigrant"": 8264}","{""initial_or_local"": 3, ""local_mutation"": 11}",unit_square_stab_certificate_v1,optimal,1.538461538461539,9c9815504d503b59c305f23a1da2bc91728659d4b00bf6b2454ec04914196e1c,20,4.0,2.599999999999999,,,replacement_24h_20260711,delta_45_matrix
unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure,unit_square,line_square_incidence,coord_mutation,exact_stab_gap_pressure,unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,True,True,budget_exhausted,0,15275,86409.41534078098,636.3889835746572,116889,32,488800,114706,18312,18312,762.9168620110719,96394,0,0,96761,0,452,134567,8.80962356792144,0.275300736497545,0.0295908346972176,0,2182,3,6546,0,0,34912,85,0.0024346929422548,1.0,1.5000000000000004,0.5000000000000004,8,9140,3915,40243.000943458,6135,0.4016366612111293,46166.41439732298,local_mutation,False,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/certificates/best_iter009255_7d848befe7ef.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/renderings/best_iter009255_7d848befe7ef.svg,6.661338147750939e-16,"{""initial_or_local"": 32, ""local_mutation"": 114662, ""model_sample"": 12}","{""initial_or_local"": 1, ""local_mutation"": 7}",unit_square_stab_certificate_v1,optimal,1.5000000000000004,7d848befe7ef9b89a2df41e94c71898c5e7dfe1f49967030cc92f80fb3f11caa,21,4.0,2.666666666666666,,,retained_24h_20260709,old_81_matrix
unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,line_square_incidence,sqstab_local_hillclimb,exact_stab_gap_pressure,unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git20750a588a5b,True,True,budget_exhausted,0,13709,86406.69807941199,571.1640543727609,76236,32,438688,74277,16443,16443,685.0718904406818,57834,0,0,58118,0,396,134158,9.786125902691662,0.3058164344591144,0.0288861331971697,0,1958,3,5874,0,0,31328,112,0.0035750766087844,1.0,1.5000000000000004,0.5000000000000004,6,7010,3003,33443.54709416197,6699,0.4886570865854548,52963.15098525002,local_mutation,False,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter007030_98012977bc67.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/renderings/best_iter007030_98012977bc67.svg,4.440892098500626e-16,"{""initial_or_local"": 32, ""local_mutation"": 74241, ""model_sample"": 4}","{""initial_or_local"": 1, ""local_mutation"": 5}",unit_square_stab_certificate_v1,optimal,1.5000000000000004,98012977bc6798bc68414b7bbba42c7ba79765ceb05681ed32716f4aeacfc726,21,4.0,2.666666666666666,,,retained_24h_20260709,old_81_matrix
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,True,True,budget_exhausted,0,18944,86407.96281954646,789.2605932907464,158956,32,606208,156249,22638,22638,943.163075956288,133611,0,0,143466,0,18054,219093,11.565297719594597,0.3614155537373311,0.9530194256756755,0,2706,3,8118,0,0,43296,10112,0.2335550628233555,1.1428571428571428,1.5000000000000004,0.3571428571428576,6,280,117,1248.4405882395804,18664,0.9852195945945946,85159.52223130688,local_mutation,False,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/certificates/best_iter000835_438875734d17.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/renderings/best_iter000835_438875734d17.svg,6.661338147750939e-16,"{""initial_or_local"": 32, ""local_mutation"": 155980, ""model_sample"": 237}","{""initial_or_local"": 1, ""local_mutation"": 5}",unit_square_stab_certificate_v1,optimal,1.5000000000000004,438875734d17e6ba2a5fd3a67ca07d42dd836baa1ff0cf277f27a4d64347dc76,14,4.0,2.666666666666666,,,retained_24h_20260709,old_81_matrix
